publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-21T11:45:13Z,@pita69hiburanmatalaki80,Yg baru subscribe tolong jempol nya👍👍👍,0
2024-10-21T11:44:35Z,@jinnanfamily,Semoga kedepan presiden prabowo subianto dan wakil presiden gibran raka buming raka menjadi pemimpin yang amanah dan membela keadilan 🤲🤲🤲,0
2024-10-21T11:44:13Z,@hilmial-baitsufitrahnurilh6726,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=2668"">44:28</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=2669"">44:29</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=2669"">44:29</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=2669"">44:29</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=2669"">44:29</a>",0
2024-10-21T11:41:44Z,@ahmadsarwani9972,Wow trending 1 pelantikan presiden prabowo subianto,1
2024-10-21T11:28:39Z,@ABANGDJAWA,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4717"">1:18:37</a>  Senyuman Ibu Negara Yang Sangat Mengharukan ❤",0
2024-10-21T11:24:57Z,@RaceNTech,Doakan pemimpin kita yang baik baik ya kawan,0
2024-10-21T11:22:39Z,@hendisuryono2938,jaya indonesia  dengan pemimpin yg berakhlaq mulia<br>aamiin ya rabb,2
2024-10-21T11:22:17Z,@busrtultimate99,"Yg cowok, sekilas kek bobon santoso ( Pembawa acara",0
2024-10-21T11:19:23Z,@johnconnor4888,cuma indo sukhoi ama fighting falcon iringsn terbang 🗿,0
2024-10-21T11:17:53Z,@acengfilek9895,"Walupun gua Gk suka sama wakil nya tapi gua tetap cinta dengn pak prabowo ,,walupun gua golput tpi gua punya harapan kpda pak prabowo ,,dan semoga pak prabowo bisa mengemban dengan amanah untuk jabatan nya ,,semoga tdk blunder ya pak ,,",3
2024-10-21T11:15:09Z,@FajarsukronSaid,"Luar Biasa Pemimpin baru ini Pidatonya , setiap pemimpin tidak ada yang sempurna apalagi mengurus negara. Sukses dan semangat bekerja",1
2024-10-21T11:11:42Z,@ABANGDJAWA,"Dear President Republik Indonesia, bpk Prabowo Subianto.<br>tak banyak yang ingin sy sampaikan, kami berharap Pendidikan di Indonesia menjadi perhatian paling utama, agar supaya generasi penerus bangsa dapat membawa negeri ini mencapai puncak kejayaanya dimasa mendatang. Bukan hanya makan siang gratis, akan tetapi biaya pendidikan mulai dari dasar sampai perguruan tinggi juga harus diberi fasilitas yang layak. Banyak wilayah terpencil yang masih membutuhkan infrastruktur dan finansial yang baik. Bismillah.... sehat selau untuk bapak dan semua jajarannya. <br><br>Terimakasih untuk bapak Joko Widodo &amp; K.H Ma&#39;ruf Amin atas pengabdiannya selama ini. <br>selamat untuk bpk Prabowo &amp; bpk Gibran, semoga amanah dengan tugasnya.<br><br>Malang, 21 Oktober 2024",2
2024-10-21T11:03:22Z,@deedanti7460,buset isi komen buzzer semua,1
2024-10-21T11:02:25Z,@threeprisetianingrum8013,Knp sedih ya pak jokowiii😢,0
2024-10-21T11:01:17Z,@anrokcoc7785,"agak kecewa, bukan karena Pak Prabowo jadi Presiden tapi karena<br><br><br><br><br><br><br><br><br><br><br><br><br>YTTA",2
2024-10-21T10:59:14Z,@SukmaMma,"Selamat buat pak prabowo dan mas gibran, telah menjadi presiden dan wakil presiden.",1
2024-10-21T10:55:12Z,@NinikSugiarti-yc9vd,"kan aku nangis , sedih banget bapak Jokowi jabatan nya Uda selesai. sehat2 ya bapak. dan untuk bapak Prabowo, selamat menjalankan tugas negara 5 tahun ke depan",0
2024-10-21T10:46:50Z,@itsrain8148,Selamat bekerja pak prabowo🎉Semoga negeri ini damai dan wujudkan visi misinya. Panjang umur pak prabowo..<br>Wakilnya..hmmm no words laa. Fufufafa eh hahaha😂,1
2024-10-21T10:35:21Z,@mr.sadboyyy664,Whatt gak expect koment di yt sama twitter berbeda 180 derajat,1
2024-10-21T10:45:37Z,@HG-pu7ru,Emang masih ada Twitter broo,0
2024-10-21T11:41:37Z,@Klops_ID,Bro kaya gk tau dari awal tuh komunitasnya macem gimana 😂,0
2024-10-21T10:31:42Z,@amandaherdina,Selamat bertugas Pak Prabowo. Worth the wait :),1
2024-10-21T10:29:29Z,@anitarachman6784,MERINDING.. EUYY! BARU KALI INI NGIKUTIN BEGINIAN... MASYAALLAH SEMOGA AMANAH PAK JENDRAL KU PRESIDEN PRABOWO,1
2024-10-21T10:27:46Z,@kaumhantu317,"Cerdas, berwibawa, luar biasa sampe merinding liatnya, sehat selalu pak presidenku",1
2024-10-21T10:25:24Z,@arrama2764,Megawati gk hadir ya?,1
2024-10-21T10:23:45Z,@zainulbanten,"Perjuangan tidak menghianati hasil,dua x kalah ending nya bahagia❤❤",1
2024-10-21T10:19:22Z,@Bapakkau77,Buat jelek aja komentar batak asu,1
2024-10-21T10:18:58Z,@Bapakkau77,Batak bunuh diri,1
2024-10-21T10:18:27Z,@Bapakkau77,Batak gk perlu kendaraan,1
2024-10-21T10:18:13Z,@Bapakkau77,Batak gilo gilo ngambil songkok prabowo,1
2024-10-21T10:18:10Z,@esterchaterine2,Sultan Brunei Darusalam datang wahhh terima kasih,2
2024-10-21T10:17:51Z,@Bapakkau77,Batak parlente melawan gibran,1
2024-10-21T10:16:04Z,@muthiamuthiaa7502,"Barokallah bapak semoga Alloh subhanahuwataala meridhoi dan memberikan bapak beserta seluruh jajaran kabinet kemudahan dan kelancaran dalam melaksanakan tugas, sudah sangat lama saya nantikan momen yang berbahagia ini, insyaallah dengan rahmat Alloh subhanahuwataala Indonesia di bawah kepemimpinan bapak H. Prabowo Subianto Indonesia semakin maju, rakyat makmur, amiin allohumma amiin",1
2024-10-21T10:12:25Z,@Bapakkau77,Batak babi yg akan motong kalian....... Potong atau dipotong Gibran.... Batak kronis,1
2024-10-21T10:04:42Z,@NailiIra,adsense nya banyak nih bagi bagi dong ke rakyat,1
2024-10-21T10:02:26Z,@ivnsxz,jangan lupa sprei gratisnya 😹,1
2024-10-21T09:59:34Z,@esterchaterine2,Puji Tuhan,2
2024-10-21T09:56:54Z,@RUMAHTAYANGPEMUDA,"<a href=""http://www.youtube.com/results?search_query=%23trending1"">#Trending1</a> 🎉🎉🎉🎉",1
2024-10-21T09:51:52Z,@Bapakkau77,Semua anak tumpatan bajingan Batak diamana&quot; kompor babi meletup,1
2024-10-21T09:51:05Z,@Bapakkau77,Bajingan kata kedai tumpatan...,1
2024-10-21T09:50:46Z,@Bapakkau77,Pantuk kata kedai rumpatan,1
2024-10-21T09:50:32Z,@Bapakkau77,Kedai tumpatan cemburu,0
2024-10-21T09:44:29Z,@Bapakkau77,Kimak batak ini ya...,0
2024-10-21T09:44:12Z,@Bapakkau77,Tumpatan sekampung mengatakan prabowo kayak lonte.... Tiap menit mau main kepala dusun orang batak.... Bini Batak keras kali dah.... Prabowo gk imbang sama bini batak jawa pakam tumpatan deli serang,0
2024-10-21T09:43:16Z,@hfxsyrsufohvpjbknljkgyrxigc,"HATI-HATI JANGAN MELAMAR PEKERJAAN DI SPBU PERTAMINA MAYJEND SOENGKONO NO. 147 SURABAYA, IJAZAH DITAHAN DAN TIDAK BISA KEMBALI LAGI",2
2024-10-21T09:41:54Z,@jokianchnnel,Masih muda sudah menjadi wakil mantap . Jadilah anak yanh berguna sperti gibran .semngat pak wakil.,2
2024-10-21T12:23:42Z,@forme5290,"Gamau jadi Gibran ah. Anak haram konstitusi, ipk 2.3, otak porno, ola olo, memberi contoh buruk, dari keluarga serakah. Iuhhh. <br><br>Anak mudah harus lebih dari itu yaaa, harus lebih berkualitas dan bermoral.",0
2024-10-21T09:27:34Z,@shihabbudin3185,Trending 1🔥🔥,1
2024-10-21T09:21:25Z,@brigittebrigitte3604,"busyettt sampe nangis lihat serah terima apalagi saat memasuki istana merdeka ,😢😢 betapa bangganya Pak Jokowi melihat Pak Prabowo the next president indonesia",0
2024-10-21T09:20:29Z,@meisyagita1540,❤❤,0
2024-10-21T09:19:43Z,@marinazasiracondro209,coba ibu Iriana ikut melamba🙋🏻‍♀️i di lobang mobil..tambah indah pemandangan❤❤❤🥰🥰🥰,1
2024-10-21T09:17:59Z,@luckypg7,Terimakasih bapak Jokowi🥹❤️🤍,0
2024-10-21T09:15:18Z,@fathurrayyannn,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4752"">1:19:12</a> mampus disorakin wkwkwk kaesangg😂😂😂😂😂😂😂",0
2024-10-21T09:14:11Z,@RosadyAhmed,Mas Gibran gak Punya Titel kah brow...,1
2024-10-21T09:13:51Z,@marinazasiracondro209,pak jokowii...😭😭😭😭selamat jalan bapak ibu🙋🏻‍♀️🙋🏻‍♀️,0
2024-10-21T09:11:50Z,@nonaria2523,Selamat pak Presiden kita Prabowo semoga bisa membawa Indonesia menjadi lebih baik dan Terbaik,0
2024-10-21T09:07:19Z,@animariam6843,"Akhirnya aku mengerti kenapa beliau berkali kali mencalonkan diri menjadi presiden,karena jiwa patriotisme nya yg tinggi dan beliau sangat layak menjadi seorang pemimpin.seemoga dengan kepemimpinan presiden baru kita yaitu bapak presiden Prabowo Subianto menjadikan negaraa Indonesia  menjadi negara makmur dan sejahtera maju dan korupsi makin berkurang.. aamiin ya rabbal alamiin 🤲",13
2024-10-21T09:07:04Z,@Yujfdyui,bukan presiden jika tidak korupsi,0
2024-10-21T09:06:28Z,@GambenCamping,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18994"">5:16:34</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18995"">5:16:35</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18996"">5:16:36</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18996"">5:16:36</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18997"">5:16:37</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18997"">5:16:37</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18997"">5:16:37</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18998"">5:16:38</a> <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=18998"">5:16:38</a>",0
2024-10-21T08:55:11Z,@fynnahl,Anjir btw yg dipajang jadi picture thumbnail foto prabowo doang qkqkqkk fufufafa kagak dianggap,1
2024-10-21T08:54:55Z,@yuliwangania4846,Terbaikkk No Text2 hafal semua para tamu undngan.. <br>Banyak selamat Bpk Presiden dan Wkl Presiden.. 😇😇,0
2024-10-21T08:53:31Z,@marinazasiracondro209,ya Allah aku bahagia pilihanku di Lantik tapi y sedih bapak ku pak Jokowi meninggalkan istana negsram.sehat2 y bapak2 Jokowi dn pak Prabowo..😭😭Amiin yra..🤲🏻🤲🏻🥰🥰,1
2024-10-21T08:48:31Z,@yuyunanggraeni5248,"BPK Jokowi BPK presiden paling tulus dan ikhlas,selalu ramah,dan tersenyum untuk rakyat...BPK Prabowo selamat semoga amanah dalam mengemban tugas untuk rakyatnya🤲🤲🤲<br>Seperti BPK Jokowi 🤲🤲🤲",3
2024-10-21T08:43:49Z,@didiknoviansyah2163,Dari pak Prabowo kita bisa belajar bahwa kegagalan adalah sukses yang tertunda. Selamat bertugas pk Prabowo semoga bisa membawa Indonesia menjadi negara yang makmur dan sejahtera.,0
2024-10-21T08:40:50Z,@jowoisocreativindo4552,Bangga &amp; selamat presiden Prabowo Indonesia maju berakhlak bermartabat bismillah Indonesia macan asia yg disegani dunia,1
2024-10-21T08:37:11Z,@erlinayantiritonga8131,"Nangis dengar pidato bapak presiden Ri ke 8 bapak prabowo subianto ...<br>Sehat terus pak, semoga bapak dilindungi Allah swt ... aamiin ya rabbal alamiin...❤",0
2024-10-21T08:29:16Z,@HabilAhmadWalhidayahHabi-cs9pu,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=5225"">1:27:05</a>",1
2024-10-21T08:28:48Z,@HabilAhmadWalhidayahHabi-cs9pu,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4812"">1:20:12</a>",0
2024-10-21T08:27:39Z,@HabilAhmadWalhidayahHabi-cs9pu,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4568"">1:16:08</a>",0
2024-10-21T08:27:26Z,@HabilAhmadWalhidayahHabi-cs9pu,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4417"">1:13:37</a>",0
2024-10-21T08:24:57Z,@budhipanca4939,alhamdulillah. ..semoga Indonesia Makin Maju Adil dan Makmur bersama Presiden RI Prabowo Subianto dan Wapres Gibran Rakabuming Raka.,0
2024-10-21T08:23:43Z,@HG-pu7ru,Menyalaaaa,0
2024-10-21T08:23:39Z,@zeronanayon9922,Selamat Bapak Prabowo ...Presiden pilihanku ...semoga Indonesia lebih maju 🤲❤️,0
2024-10-21T08:17:50Z,@NailahAbidah,Semoga pak prabowo sehat selalu agar dapat menjalankan amanah besar ini dengan baik,0
2024-10-21T08:13:35Z,@kaylaramadhani9891,Ok gaass,0
2024-10-21T08:04:38Z,@desifitriani9713,BAPAAA SAYAA BANGGA ATAS SEGALANYA BISMILLAH🤲,0
2024-10-21T07:58:35Z,@ghibranarfanbahtiar4438,Okelah,0
2024-10-21T07:56:51Z,@ikaismay2,sehat terus pak presiden semoga amanah🥹🫶🏻,0
2024-10-21T07:36:51Z,@Kokymz8688,Apa kabarnya istana di ikn?,0
2024-10-21T08:14:59Z,@HarisAbdulHamied,Tar juga ada yg ngabarin,0
2024-10-21T07:32:03Z,@Julaihakudir98,Bismillah<br><br>Smoga bapak sehat dan indonesia mkin lebih baik lagi ya.<br><br>Sayang bapak prabowo ❤,1
2024-10-21T07:31:05Z,@IbuNgaji,Apa kabar fufufu???,2
2024-10-21T07:20:14Z,@muncakmancet3246,2009 Megawati/Prabowo ❎<br>2014 Prabowo/Hatta Rjsa ❎<br>2019 Prabowo/Sandiaga ❎<br>2024 Prabowo/Gibran ✅<br><br>Untuk Indonesia BELIAU PANTANG MENYERAH....!!!,0
2024-10-21T07:17:24Z,@isti_4821,Terima kasih pak jokowi the best presiden ever<br>Presiden yg paling kerja nyata<br>Gakapa banyak orang yg menghina karna itu jadi ladang pahala buat Bapak Jokowi<br>semoga sehat selalu dan selalu dalam Lindungan Allah ya pak dan ibu,0
2024-10-21T07:17:10Z,@isti_4821,Terima kasih pak jokowi the best presiden ever<br>Presiden yg paling kerja nyata<br>Gakapa banyak orang yg menghina karna itu jadi ladang pahala buat Bapak Jokowi<br>semoga sehat selalu dan selalu dalam Lindungan Allah ya pak dan ibu,0
2024-10-21T07:10:50Z,@Januardheger,"Sosok penimpin yg sangat di cintai rakyat,<br>nya<br><br>Terimakasih pak jokowi atas semua jasamu <br>Selama memimpin 2 periode untuk rakyat<br>Indonesia 🙏😢😢",0
2024-10-21T07:09:05Z,@abcab6236,ganjar g hadir ya egois bgt donk,0
2024-10-21T07:07:33Z,@RegisAdsh,Salam hormat saya untuk bp Prabowo persiden indonesia... Semoga lapangan kerja di indonesia di perbanyak bp sekarang sulit bp untuk kami mencari lapangan kerja sekalipun jadi tukang bangunan harus ada orang dalem.. begitu sulit nya cari lapangan kerja bp persiden bp prabowo,0
2024-10-21T07:06:56Z,@AHMAD_SUHAEMI,"Kopiyah hitamnya Kurang Tinggi 2 centi Pak Prabowo,, tinggi in dong,, Biar lebih gagah",0
2024-10-21T07:04:35Z,@abcab6236,megawati knp g hadir,0
2024-10-21T06:56:38Z,@masbiru4337,aku salfok sama abah,0
2024-10-21T06:52:02Z,@geoTendean,"Alhamdulillah akhirnya.. selamat untuk bapak Prabowo dan Bapak Gibran, semoga amanah untuk bangsa Indonesia ❤🤍",0
2024-10-21T06:48:12Z,@luthfikhairunisa8587,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0
2024-10-21T06:44:34Z,@wulansari-dh2ny,Amin rais ngapain dah disitu 😂😂😂,1
2024-10-21T08:42:27Z,@donquixoteravey7092,Wkwk EMANG ADA? MENIT BERAPA  BG 🗿🗿,0
2024-10-21T06:42:10Z,@ariani_garden,"Trimakasi pak Jokowi sudah memimpin indonesia slma 2 priode<br>Slamt beristirhat brkumpul brsama keluarga ,<br> Dan selamat bertugas untuk presiden terpilih bapak Prabowo subianto<br>Smoga bisa membawa indonesia lebih baik 🙏",0
2024-10-21T06:40:53Z,@peppycat8254,"Terima Kasih yg tulus untuk Bpk Presiden ke-7, Bapak Joko Widodo atas semua waktu, pikiran dan tenaga dlm mengemban tugas sbg Pemimpin kami negara NKRI yg semakin maju, berkembang dan terlihat banyak perubahan baik menuju masa depan gemilang bangsa kami Indonesia, semakin erat kerja sama antar negara .. semoga Pak Jokowi diberi kesehatan, kebahagiaan bersama keluarga senantiasa diberi perlindungan dari Allah ... AMIN.. 🙏we all missed you <a href=""http://www.youtube.com/results?search_query=%23pak"">#Pak</a> Jokowi😍❤",1
2024-10-21T06:39:33Z,@DAFFAK001,"Buat yang mau nyari keluarga pak jokowi disorakin &quot;huhuhu&quot; bisa ke menit <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4753"">1:19:13</a>. Terimakasih 🙏🙏",12
2024-10-22T14:58:29Z,@sripuspita9912,Hati2 dengan dosa lisan,1
2024-10-21T06:37:28Z,@dillaswit4301,fufufafa gk ngerti apa2 🤣🤣,2
2024-10-21T06:24:55Z,@RosadyAhmed,inonesia ceah lagi..spertinya 10 tahun aku gak tau kemana arah indonesia...,0
2024-10-21T06:24:17Z,@BelimbingSayurAsamSulfat,Kemenangan hasil kecurangan 😂,2
2024-10-21T06:17:17Z,@ayahkiki9075,Selamat dan sukses untuk presiden terpilih bapak Prabowo Subianto semoga Indonesia semakin jaya di bawah kepemimpinan presiden Prabowo Subianto ❤❤❤,0
2024-10-21T06:16:24Z,@cahya2094,Moga indonesia di bawah kepemimpinan pak prabowo lebih baik aminnnnnnnnnn🤲,0
2024-10-21T06:14:15Z,@marinazasiracondro209,sayang banget Ganjar dan Megawati  ga datang masa masih jengkel si,1
2024-10-21T06:07:58Z,@EnnyUmar-xj1cc,"😮Mudah2an apa yg direncanakan pak Prabowo Presiden kita dalam pemerintahannya mendatang  terkabul adanya  yaa Allaah,Aamiin",0
2024-10-21T06:03:19Z,@be.concerned,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4751"">1:19:11</a>",1
2024-10-21T06:00:56Z,@Fitplusfate,Terima kasih Pak Jokowi dan Pak Ma&#39;ruf. Selamat bekerja Pak Prabowo dan Mas Gibran,0
2024-10-21T05:47:56Z,@dwianugraheni_das3729,Selamat kepada Bapak Presiden Prabowo Subianto..<br>Semoga dan jajarannya<br>Semoga amanah dalam mengemban tugas...<br>Sehat selalu pak,1
2024-10-21T05:47:20Z,@ibnuhusaintraveler9678,Pidato Perdana Presiden RI superrrrr Luar Biasaaaa….Bangga menjadi Bangsa Indonesia 🙏🏼🥹,1
2024-10-21T05:44:29Z,@behotbegor2575,"Pak, hukum mati koruptor pak, mereka adalah PENGHIANAT BANGSA",0
2024-10-21T05:41:22Z,@frederikamatahelumual2171,Benar  luarbiasa penghornatan kepada Tamu Negara <br>Bp Presiden Prabowo Hebat,0
2024-10-21T05:35:42Z,@afifasalsabila9470,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4752"">1:19:12</a>",0
2024-10-21T05:25:25Z,@marinazasiracondro209,Amiin..Amiin..Amiin..🤲🏻🤲🏻🤲🏻🤲🏻,1
2024-10-21T05:24:39Z,@Amira.Zavira.Azzahra,Semoga sehat selalu panjang umur dan selalu dalam lindungan Allah SWT kepada bapak presiden Prabowo Subianto.<br>Aamiin YRA.<br><br>sy fans bapak dari dulu semenjak bpk blum kepilih.. skr sy bersyukur dan merinding mengangis terharu bahagia dn ga kebayang bahagia&amp; bersyukur nya bapak Prabowo skr menjadi presiden RI.<br>Selamat y kpd Bapak Prabowo.🙏,0
2024-10-21T05:20:43Z,@KikiOscar13,Alhamdulillah pak Prabowo perjuanganmu tidak sia sia bapak,0
2024-10-21T05:19:50Z,@jekolychannel9945,parabens Novo Presidente no Vice Preisdente Indonesia,0
2024-10-21T05:16:18Z,@birgold3645,❤❤❤❤,0
2024-10-21T05:11:40Z,@ChantikaPRA,1 trending 😮 🎉,0
2024-10-21T05:11:19Z,@waktulampau,Bpk Prabowo sangat ganteng berwibawa. Selamat Bertugas Pak ♥️,1
2024-10-21T05:08:19Z,@ItaSechansyahran-be9kl,Aku teh nontonnya di youtube tp katanya enaknya di tv. Emng iya ya??,0
2024-10-21T05:03:32Z,@lembagapendidikangenerasib635,"<a href=""https://www.youtube.com/watch?v=1G4AhK_-jjE"">https://youtu.be/1G4AhK_-jjE?si=ojMusL0Q1KDFluql</a> bpk presiden yg bru tlg perhatikan kmi skolah didaerah pedalaman 😢",0
2024-10-21T05:01:28Z,@niaaprilia6366,Pak prabowo sehat2 ya pak ❤,2
2024-10-21T04:54:05Z,@SondisSondis-b4u,Pak Prabowo sendirian aja pak bu titiek ngga ikut foto bareng pak,1
2024-10-21T04:50:31Z,@SamsuriSam-r1y,"hormat saya ..selamat atas suksesnya strategi bapak presiden prabowo subianto...yang telah lulus di ajang capres dan cawapres 2024,hhidup hidupilah kamii sebagai rakyat ....yang membutuhkan pemimpin yang sigap dalam keluhan rakyatnya....,❤❤❤❤❤❤❤❤❤q",0
2024-10-21T04:40:17Z,@sepedaontel-sn3sr,keren,0
2024-10-21T04:39:53Z,@ErikHidayat-ri1mv,Ga pake kertas pidato nya kerenn,0
2024-10-21T04:37:44Z,@Aidilsanjaya456,vibes nya sukarno banget,0
2024-10-21T04:32:56Z,@dianagus5452,berat hati ini ya allah .. selamat purna tugas pak Jokowi jasa dan karya mu bakal tak ceritakan samapai anak cucuku kela bahwa Indonesia punya presiden dari golongan masyarakat biasa dan merubah lebaik baik negri ini dengn semboyan sila ke 5 ♥️♥️♥️,3
2024-10-21T04:31:19Z,@hendrikurniawan1630,"Sama tolong pa Prabowo penjara seberat beratnya yg korupsi, penjaranya jangan di enakin bikin sengsara aja, biar ada efek jera",1
2024-10-21T04:26:48Z,@souyu1270,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=19540"">5:25:40</a> - <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=19704"">5:28:24</a> lagu apa cik?",0
2024-10-21T04:13:51Z,@SondisSondis-b4u,Jokowi adalah putra terbaik indonesia yg ada.the best my president kami bangga punya presiden seperti bapak,0
2024-10-21T04:12:16Z,@SondisSondis-b4u,Bapak jokowi adalah presiden the best yg pernah saya tau bersedia berkorban buat rakyat Indonesia 🎉🎉❤❤❤❤❤,0
2024-10-21T04:09:09Z,@SondisSondis-b4u,Pak Jokowi Rakyat akan selalu mencintaimu sampai kapanpun walau bapak sudah tidak menjabat lagi 🎉🎉🎉❤❤❤❤,0
2024-10-21T04:08:18Z,@SondisSondis-b4u,Terima kasih pak Jokowi ❤❤❤,0
2024-10-21T03:58:32Z,@Songingai,Harapannya jgn sampai ada nanti di buka kantor khusus urus KTP Angin🙂,0
2024-10-21T03:52:17Z,@Bastion.nasion973,Tidak ada Menteri/Wamen dari suku mandailing 😭😭😭,0
2024-10-21T03:41:48Z,@Lampusepeda,"🔴 Syukurlah menteri agama Prof. Nasaruddin, bukan Ustadz intoleran Haikal Hassan🤣🤣",1
2024-10-21T03:27:20Z,@ilmi1703,"Selamat bertugas Pak Prabowo Presiden ke - 8 RI, semoga amanah. Terima kasih banyak Pak Jokowi Presiden ke - 7 RI atas pengabdian selama 10 tahun memimpin dan membangun Indonesia maju dan membaik",3
2024-10-21T03:23:20Z,@UswatunHasanah-ub9pq,Pas sambutan pak jokowi maruf amin+ para istri pda tepuk tangan kenceng bgt pas pak prabowo jga kenceng dan lama kenapa pas sambutan gibran kenapa yg tepuk tangan dikit+ada sorakan nya? 🤔 Pas istri nya disebut jga malah gada yg tepuk tangan sama sekali 🥺,0
2024-10-21T03:21:34Z,@karomah38165,Semoga Allah kabulkan segala cita cita  Pak Prabowo sehingga kesejahteraan bagi seluruh rakyat Indonesia bisa terwujud sesuai harapan Rakyat Indonesia🤲,0
2024-10-21T03:03:20Z,@bazcomjeddah1343,mantap tamu luar negri ..hafal semua.. semoga menjadi presiden yg amanah dan tanggung jawab... the best my president,0
2024-10-21T02:55:25Z,@ricklislingga,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=6536"">1:48:56</a>",0
2024-10-21T02:43:02Z,@crazygame_short12,cuman pak prabowo yang saya akui ❤,2
2024-10-21T02:39:46Z,@manafotsutsuki7071,alhamdulillah negeri ini kembali di pimpin oleh org asli keturunan nusantara😊,0
2024-10-21T02:23:39Z,@StoryOFMYlive-fy7xg,Terimakasih pak Jokowi Widodo ❤🎉<br>Selamat atas kepemimpinan anda 10 tahun memimpin bangsa ini😢😢<br>Sehat sehat ya pak,0
2024-10-21T02:16:25Z,@andyaungla,Presiden selama lamanya bapak Joko Widodo i love u pak tiada presiden lagi bagiku selain pak jokowi,0
2024-10-21T02:15:42Z,@daniyusuf-fr8vx,Sehat sll the next presidenq jenderal purn. H. Prabowo Subianto..,0
2024-10-21T02:14:32Z,@algahening118,dari Yordania dan kerajaan belanda kok gak ada ya?,0
2024-10-21T02:11:56Z,@andyaungla,Presiden mana si ini ?,0
2024-10-21T02:11:42Z,@chofficial8480,Jalananya bagus yaaa hasil karya pak anies ga ada gerobag sampah sekarang,1
2024-10-21T02:11:13Z,@Gabriel-cw5gz,Terimasih banyak pak Jokowi.....🙏🙏,0
2024-10-21T02:07:59Z,@MohamadMunir-s5s,"Dalam pemerintahan terdapat tokoh tua Yaitu Presiden RI Bapak prabowo dan tokoh muda Wakil Presiden Bpk Gibran, dan ada menteri koordinator yg juga muda Bapak AHY, ini merupakan satu keselarasan yg indah, semoga beliu beliu bisa bekerja keras dan saling melengkapi, dan kelak beliu muda berdua bisa menjadi  pemimpin Indonesia di masa depan. ❤",0
2024-10-21T01:59:05Z,@__nzr.14___,"Selamat bertugas dan menjalankan amanah baru<br>Bapak H. Prabowo Subianto<br>(Presiden Republik Indonesia)<br><br>Semoga dapat menjalankan amanah dengan baik dan dapat mencapai tujuan Nasional Republik Indonesia<br>Semoga Allah senantiasa Memberkati, Menyertai dan Melindungimu<br>اللهم احفظ و أبعده بطانة السوء و المفسدين، و قرب إليه أهل الخير و الناصحين 🤲🏻",0
2024-10-21T01:57:59Z,@Gabriel-cw5gz,"Selamat untuk pak Prabowo dan pak Gibran... Tuhan memberkati selalu. Terimasih banyak pak Jokowi, sedih sekali, Bapa tetap di hati",0
2024-10-21T01:57:20Z,@faisalazhar998,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4757"">1:19:17</a>",0
2024-10-21T01:55:45Z,@Bebekjongkook,Semoga bapak prabowo lebih tegas lagi kepada mereka yang menghina pimpinan negara,0
2024-10-21T01:55:32Z,@titikjayanti1044,"Selamat bertugas Bapak Presiden,  haru...bahagia...dan pastinya bangga.....akhirnya Bapak bisa mencapai puncak kepemimpinan, bawa Indonesia jauh kedepan, kami mendukungmu Pak...salam hormat",0
2024-10-21T01:55:20Z,@kusumaayu7902,Selamat bpk prabowo...<br>Bismillahirrahmanirrahim semoga presiden RI kita diberikan kesehatan dan dilimpahkan rahmat dan berkah dr Allah dalam menjalankan tanggung jawab.aamiin,0
2024-10-21T01:53:32Z,@Gabriel-cw5gz,Congratulations,0
